TAID,Pubchem CID,IUPAC Name,SMILES,Canonical_SMILES,InChIKey,rat_intravenous_LD50
TOX-7093,76961392,2-amino-4-[4-hydroxy-3-(hydroxysulfanyloxymethylamino)phenyl]arsanylidenearsanylphenol,Nc1cc([As]=[As]c2ccc(O)c(NCOSO)c2)ccc1O,Nc1cc([As]=[As]c2ccc(O)c(NCOSO)c2)ccc1O,DPHYMYNGFCHTGH-UHFFFAOYSA-N,3.145127969
TOX-42906,115581,"3-ethyl-1,4-dimethyl-7,9-diazaspiro[4.5]decane-6,8,10-trione",CCC1CC(C)C2(C(=O)NC(=O)NC2=O)C1C,CCC1CC(C)C2(C(=O)NC(=O)NC2=O)C1C,ZJVTUJLKGRKSSC-UHFFFAOYSA-N,3.146651428
TOX-27049,214004,4-[2-hydroxy-3-(propan-2-ylamino)propoxy]-N-methylbenzamide,CNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,CNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,WLABPMHXVGFSAJ-UHFFFAOYSA-N,3.146684425
TOX-3457,2764,1-cyclopropyl-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxylic acid,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MYSWGUAQZAJSOK-UHFFFAOYSA-N,3.150595728
TOX-65246,3065986,"6,6-dimethyl-1-[4-(4-nitrophenoxy)phenyl]-1,3,5-triazine-2,4-diamine",CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,QNTIWVRCIRWNAP-UHFFFAOYSA-N,3.15151694
TOX-42892,115554,"7,11-dimethyl-2,4-diazaspiro[5.5]undecane-1,3,5-trione",CC1CCCC(C)C12C(=O)NC(=O)NC2=O,CC1CCCC(C)C12C(=O)NC(=O)NC2=O,VVFIRUODPQGFPX-UHFFFAOYSA-N,3.152094731
TOX-6741,9533,2-chloro-N-(2-chloroethyl)ethanamine,ClCCNCCCl,ClCCNCCCl,TXFLGZOGNOOEFZ-UHFFFAOYSA-N,3.152377029
TOX-15564,3418,2-phosphonooxybenzoic acid,O=C(O)c1ccccc1OP(=O)(O)O,O=C(O)c1ccccc1OP(=O)(O)O,FFKUDWZICMJVPA-UHFFFAOYSA-N,3.153966226
TOX-18584,26312,"4,4-dimethyloxolan-2-one",CC1(C)COC(=O)C1,CC1(C)COC(=O)C1,LZAKUZBAAQDJCF-UHFFFAOYSA-N,3.154363101
TOX-19221,5501,ethyl N-(phthalazin-1-ylamino)carbamate,CCOC(=O)NNc1nncc2ccccc12,CCOC(=O)NNc1nncc2ccccc12,WGZDBVOTUVNQFP-UHFFFAOYSA-N,3.155140669
TOX-45616,49373,"5-(2-methylpropyl)-5-(methylsulfanylmethyl)-1,3-diazinane-2,4,6-trione",CSCC1(CC(C)C)C(=O)NC(=O)NC1=O,CSCC1(CC(C)C)C(=O)NC(=O)NC1=O,RMGNGUADFVLCHO-UHFFFAOYSA-N,3.157502988
TOX-4347,6061,methylhydrazine,CNN,CNN,HDZGCSFEDULWCS-UHFFFAOYSA-N,3.162796025
TOX-15561,23715660,4-(dimethylamino)-1-methyl-5-methylidene-2-phenylpyrazolidin-3-one,C=C1C(N(C)C)C(=O)N(c2ccccc2)N1C,C=C1C(N(C)C)C(=O)N(c2ccccc2)N1C,OTPAYCWKBFYJBB-UHFFFAOYSA-N,3.165516668
TOX-65251,3065992,"N-(diaminomethylideneamino)-N'-[2-[4-(dicarbamimidoylamino)phenyl]sulfonyl-4,5-dimethoxyphenyl]methanimidamide",COc1cc(N/C=N/NC(=N)N)c(S(=O)(=O)c2ccc(N(C(=N)N)C(=N)N)cc2)cc1OC,COc1cc(N/C=N/NC(=N)N)c(S(=O)(=O)c2ccc(N(C(=N)N)C(=N)N)cc2)cc1OC,ZKFVGIIUXDGNAB-UHFFFAOYSA-N,3.166200506
TOX-42871,3035071,"1,4-dimethyl-3-propyl-8-sulfanylidene-7,9-diazaspiro[4.5]decane-6,10-dione",CCCC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C,CCCC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C,YTUUODBXBICSJQ-UHFFFAOYSA-N,3.166302295
TOX-74970,3246448,2-(6-nitro-1H-benzimidazol-2-yl)guanidine,N=C(N)Nc1nc2ccc([N+](=O)[O-])cc2[nH]1,N=C(N)Nc1nc2ccc([N+](=O)[O-])cc2[nH]1,NAGIDXZSUSERRK-UHFFFAOYSA-N,3.166710277
TOX-27080,2273,2-chloro-5-(2H-tetrazol-5-yl)-4-(thiophen-2-ylmethylamino)benzenesulfonamide,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,HMEDEBAJARCKCT-UHFFFAOYSA-N,3.167794229
TOX-24004,30700,ethyl 4-(dimethylaminodiazenyl)benzoate,CCOC(=O)c1ccc(N=NN(C)C)cc1,CCOC(=O)c1ccc(N=NN(C)C)cc1,PDOLRHLZGYQIGP-UHFFFAOYSA-N,3.168811649
TOX-4325,2720,"6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N,3.169863919
TOX-3529,4253,"3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol",CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-UHFFFAOYSA-N,3.170680268
TOX-22420,284995,4-hydroxy-5-methoxy-4-[2-methyl-3-(3-methylbut-2-enyl)oxiran-2-yl]-1-oxaspiro[2.5]octan-6-one,COC1C(=O)CCC2(CO2)C1(O)C1(C)OC1CC=C(C)C,COC1C(=O)CCC2(CO2)C1(O)C1(C)OC1CC=C(C)C,NESRXFGQJARQNM-UHFFFAOYSA-N,3.170793987
TOX-1566,2538,"19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione",CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,VSJKWCGYPAHWDS-UHFFFAOYSA-N,3.172809931
TOX-37326,3228,"N-[1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-oxopyrimidin-4-yl]docosanamide",CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,SAMRUMKYXPVKPA-UHFFFAOYSA-N,3.172876276
TOX-2174,35935,"2-[3-chloro-4-(2,5-dihydropyrrol-1-yl)phenyl]propanoic acid",CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,PIDSZXPFGCURGN-UHFFFAOYSA-N,3.178189175
TOX-7192,3032306,"5-cyclohex-2-en-1-yl-5-prop-2-enyl-2-sulfanylidene-1,3-diazinane-4,6-dione",C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O,C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O,PXLVRFQEBVNJOH-UHFFFAOYSA-N,3.179141266
TOX-43228,46504,"5-ethyl-5-pent-2-enyl-1,3-diazinane-2,4,6-trione",CCC=CCC1(CC)C(=O)NC(=O)NC1=O,CCC=CCC1(CC)C(=O)NC(=O)NC1=O,XNDNYJGQYLHIMK-UHFFFAOYSA-N,3.180490102
TOX-43696,47285,"5-pent-2-enyl-5-propyl-1,3-diazinane-2,4,6-trione",CCC=CCC1(CCC)C(=O)NC(=O)NC1=O,CCC=CCC1(CCC)C(=O)NC(=O)NC1=O,VYYSFAVDWVJRMW-UHFFFAOYSA-N,3.181200697
TOX-45499,49184,"5-butan-2-yl-5-(ethylsulfanylmethyl)-1,3-diazinane-2,4,6-trione",CCSCC1(C(C)CC)C(=O)NC(=O)NC1=O,CCSCC1(C(C)CC)C(=O)NC(=O)NC1=O,DTCMEAQQTQSTST-UHFFFAOYSA-N,3.181747777
TOX-42888,3035085,"1,3,4-trimethyl-8-sulfanylidene-7,9-diazaspiro[4.5]decane-6,10-dione",CC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C,CC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C,OBZXSPFUUDQVCK-UHFFFAOYSA-N,3.182147285
TOX-47993,3053822,N-[[1-[(4-methylpyridin-1-ium-1-yl)methoxymethyl]pyridin-1-ium-2-yl]methylidene]hydroxylamine,Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1,Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1,YMPJXGLOYLJYKS-UHFFFAOYSA-O,3.183368669
TOX-72477,5062352,"2-[6-[5-(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-16-ethyl-4-hydroxy-15-[(5-hydroxy-3,4-dimethoxy-6-methyloxan-2-yl)oxymethyl]-5,9,13-trimethyl-2,10-dioxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde",CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,WBPYTXDJUQJLPQ-UHFFFAOYSA-N,3.183797322
TOX-28488,121768,"ethyl 1-ethyl-6-methyl-4-oxo-7,8,9,9a-tetrahydro-6H-pyrido[1,2-a]pyrimidine-3-carboxylate",CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,DZCPIPIKEVVNLF-UHFFFAOYSA-N,3.187391923
TOX-26324,64928,2-[4-(4-chlorophenoxy)phenoxy]propanoic acid,CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,BSFAVVHPEZCASB-UHFFFAOYSA-N,3.187695828
TOX-18276,202854,"6,6-dimethyl-1-[4-(4-nitrophenyl)sulfanylphenyl]-1,3,5-triazine-2,4-diamine",CC1(C)N=C(N)N=C(N)N1c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,CC1(C)N=C(N)N=C(N)N1c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,FYNDEUXKOQOBSG-UHFFFAOYSA-N,3.188504289
TOX-2028,815,"2-(aminomethyl)-6-[4,6-diamino-3-[4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxyoxane-3,4,5-triol",NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,SBUJHOSQTJFQJX-UHFFFAOYSA-N,3.188964493
TOX-21981,205893,"1-[4-[4-(4,6-diamino-2,2-dimethyl-1,3,5-triazin-1-yl)phenyl]sulfanylphenyl]-6,6-dimethyl-1,3,5-triazine-2,4-diamine",CC1(C)N=C(N)N=C(N)N1c1ccc(Sc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2)cc1,CC1(C)N=C(N)N=C(N)N1c1ccc(Sc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2)cc1,GOKMANFICRASBS-UHFFFAOYSA-N,3.189960755
TOX-3895,8343,"bis(2-ethylhexyl) benzene-1,2-dicarboxylate",CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,BJQHLKABXJIVAM-UHFFFAOYSA-N,3.193752201
TOX-9828,277,carbamic acid,NC(=O)O,NC(=O)O,KXDHJXZQYSOELW-UHFFFAOYSA-N,3.194549918
TOX-42911,115591,"1,2-dimethyl-4-propyl-7,9-diazaspiro[4.5]decane-6,8,10-trione",CCCC1CC(C)C(C)C12C(=O)NC(=O)NC2=O,CCCC1CC(C)C(C)C12C(=O)NC(=O)NC2=O,CJESOIVVIYXVDX-UHFFFAOYSA-N,3.195115473
TOX-18547,203080,"4-methyl-4-[2-(1-methylpyrrolidin-1-ium-1-yl)ethyl]-4-azoniatricyclo[5.2.2.02,6]undec-8-ene",C[N+]1(CC[N+]2(C)CC3C4C=CC(CC4)C3C2)CCCC1,C[N+]1(CC[N+]2(C)CC3C4C=CC(CC4)C3C2)CCCC1,OMVAFZOJTJKCRE-UHFFFAOYSA-N,3.196132203
TOX-2553,32603,"[6-[2-chloro-1-[(1-methyl-4-propylpyrrolidine-2-carbonyl)amino]propyl]-4,5-dihydroxy-2-methylsulfanyloxan-3-yl] dihydrogen phosphate",CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,UFUVLHLTWXBHGZ-UHFFFAOYSA-N,3.196760545
TOX-17756,89468,"[7,7,12,16-tetramethyl-15-(6-methylhept-5-en-2-yl)-6-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl] 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",COc1cc(C=CC(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,COc1cc(C=CC(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,FODTZLFLDFKIQH-UHFFFAOYSA-N,3.198181921
TOX-42867,3035069,"11-ethyl-7-methyl-3-sulfanylidene-2,4-diazaspiro[5.5]undecane-1,5-dione",CCC1CCCC(C)C12C(=O)NC(=S)NC2=O,CCC1CCCC(C)C12C(=O)NC(=S)NC2=O,WCBKJIQQCWYXDA-UHFFFAOYSA-N,3.198614403
TOX-2801,3965,2-[4-[(2-oxocyclopentyl)methyl]phenyl]propanoic acid,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,YMBXTVYHTMGZDW-UHFFFAOYSA-N,3.201143293
TOX-13429,4587,"6-[4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-8-(5-hydroxy-4-methoxy-6-methyloxan-2-yl)oxy-5,7,9,12,13,15-hexamethyl-1,11-dioxaspiro[2.13]hexadecane-10,16-dione",COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,RZPAKFUAFGMUPI-UHFFFAOYSA-N,3.204211187
TOX-42887,3035083,"1,4,4-trimethyl-8-sulfanylidene-7,9-diazaspiro[4.5]decane-6,10-dione",CC1CCC(C)(C)C12C(=O)NC(=S)NC2=O,CC1CCC(C)(C)C12C(=O)NC(=S)NC2=O,JNZLFZBEFFMIOM-UHFFFAOYSA-N,3.204713113
TOX-2262,135402045,"2-amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydro-3H-pteridin-4-one",CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,FNKQXYHWGSIFBK-UHFFFAOYSA-N,3.206377863
TOX-30531,49561,"4-[10,15,20-tris(4-sulfophenyl)-21,24-dihydroporphyrin-5-yl]benzenesulfonic acid",O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc2C=C4)C=C3)cc1,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc2C=C4)C=C3)cc1,YAVMDSYMZGJNES-UHFFFAOYSA-N,3.211147482
TOX-65244,456599,"6,6-dimethyl-1-(4-nitrophenyl)-1,3,5-triazine-2,4-diamine",CC1(C)N=C(N)N=C(N)N1c1ccc([N+](=O)[O-])cc1,CC1(C)N=C(N)N=C(N)N1c1ccc([N+](=O)[O-])cc1,VBQIIQBXWKJQKX-UHFFFAOYSA-N,3.214633601
TOX-10331,121138,"4-(3-amino-N-ethyl-2,4,6-triiodoanilino)-4-oxobutanoic acid",CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(N)c1I,CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(N)c1I,LCXACUQONAQZBR-UHFFFAOYSA-N,3.219937646
TOX-2385,22338,"2-[4-(3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]ethanesulfonic acid",CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,BHTRKEVKTKCXOH-UHFFFAOYSA-N,3.221600262
TOX-1811,2575,"6-[[3-(2,3-dihydro-1H-inden-5-yloxy)-3-oxo-2-phenylpropanoyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,JIRBAUWICKGBFE-UHFFFAOYSA-N,3.224404875
TOX-1740,2130,adamantan-1-amine,NC12CC3CC(CC(C3)C1)C2,NC12CC3CC(CC(C3)C1)C2,DKNWSYNQZKUICI-UHFFFAOYSA-N,3.225461488
TOX-47550,118984634,"4-(dimethylamino)-5,6,10,11,12a-pentahydroxy-6-methyl-1,3,12-trioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,JRKKETOWZBGAML-UHFFFAOYSA-N,3.226520889
TOX-18833,203308,"4,4-diethylpiperidine-2,6-dione",CCC1(CC)CC(=O)NC(=O)C1,CCC1(CC)CC(=O)NC(=O)C1,YYHRLDBTVFZSQK-UHFFFAOYSA-N,3.228461956
TOX-37004,4938,"3-methyl-1-(5-oxohexyl)-7-propylpurine-2,6-dione",CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,RBQOQRRFDPXAGN-UHFFFAOYSA-N,3.230968061
TOX-2345,2973,N-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentyl]-N'-(5-aminopentyl)-N'-hydroxybutanediamide,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,UBQYURCVBFRUQT-UHFFFAOYSA-N,3.231529236
TOX-54558,54158,"2-[[2-(3-bromo-2,4,6-trimethylanilino)-2-oxoethyl]-(carboxymethyl)amino]acetic acid",Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,MHPZZZZLAQGTHT-UHFFFAOYSA-N,3.233860557
TOX-8623,12783,1-oxaspiro[4.5]decan-2-one,O=C1CCC2(CCCCC2)O1,O=C1CCC2(CCCCC2)O1,QYNYVJFXPJUEMW-UHFFFAOYSA-N,3.233867211
TOX-74213,137229581,N-[[1-[[2-(hydroxyiminomethyl)pyridin-1-ium-1-yl]methoxymethyl]pyridin-1-ium-4-yl]methylidene]hydroxylamine,ON=Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1,ON=Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1,OYBWHPGQBDFTQZ-UHFFFAOYSA-P,3.234545905
TOX-30360,1548992,1-methyl-3-[2-[(5-methyl-1H-imidazol-4-yl)methylsulfanyl]ethyl]thiourea,CNC(=S)NCCSCc1[nH]cnc1C,CNC(=S)NCCSCc1[nH]cnc1C,FPBPLBWLMYGIQR-UHFFFAOYSA-N,3.23579331
TOX-42893,3035087,"7,11-dimethyl-3-sulfanylidene-2,4-diazaspiro[5.5]undecane-1,5-dione",CC1CCCC(C)C12C(=O)NC(=S)NC2=O,CC1CCCC(C)C12C(=O)NC(=S)NC2=O,YQFJLKKTCZFXBW-UHFFFAOYSA-N,3.237789572
TOX-50915,3056854,4-(chloromethyl)-5-[[[4-(chloromethyl)-5-hydroxy-6-methylpyridin-3-yl]methyldisulfanyl]methyl]-2-methylpyridin-3-ol,Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O,Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O,IGEMTLLHVXQTKJ-UHFFFAOYSA-N,3.23863789
TOX-42894,115558,"11-ethyl-7-methyl-2,4-diazaspiro[5.5]undecane-1,3,5-trione",CCC1CCCC(C)C12C(=O)NC(=O)NC2=O,CCC1CCCC(C)C12C(=O)NC(=O)NC2=O,HQTTWHMNDQAIBJ-UHFFFAOYSA-N,3.240379782
TOX-15632,16124,phosphonomethylphosphonic acid,O=P(O)(O)CP(=O)(O)O,O=P(O)(O)CP(=O)(O)O,MBKDYNNUVRNNRF-UHFFFAOYSA-N,3.24155594
TOX-6053,31216,tributylborane,CCCCB(CCCC)CCCC,CCCCB(CCCC)CCCC,CMHHITPYCHHOGT-UHFFFAOYSA-N,3.243419678
TOX-30986,5469,"5-chloro-3-[2-[4-(2-hydroxyethyl)piperazin-1-yl]-2-oxoethyl]-1,3-benzothiazol-2-one",O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,HTJXMOGUGMSZOG-UHFFFAOYSA-N,3.243767271
TOX-2793,68706,2-[3-(4-chlorophenyl)-1-phenylpyrazol-4-yl]acetic acid,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,XVUQHFRQHBLHQD-UHFFFAOYSA-N,3.247232384
TOX-3996,2164,"5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione",CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,VIROVYVQCGLCII-UHFFFAOYSA-N,3.247428523
TOX-50916,3056856,"5-[[(5-hydroxy-4,6-dimethylpyridin-3-yl)methyldisulfanyl]methyl]-2,4-dimethylpyridin-3-ol",Cc1ncc(CSSCc2cnc(C)c(O)c2C)c(C)c1O,Cc1ncc(CSSCc2cnc(C)c(O)c2C)c(C)c1O,XWMRYFBDLKOLML-UHFFFAOYSA-N,3.252803987
TOX-47946,3053747,"2-methyl-3-propylpyrido[1,2-a]pyrimidin-4-one",CCCc1c(C)nc2ccccn2c1=O,CCCc1c(C)nc2ccccn2c1=O,MJDZARRCOPBQRL-UHFFFAOYSA-N,3.252825118
TOX-47949,3053751,"3-ethyl-2,6,8-trimethylpyrido[1,2-a]pyrimidin-4-one",CCc1c(C)nc2cc(C)cc(C)n2c1=O,CCc1c(C)nc2cc(C)cc(C)n2c1=O,DFNXHNBRQIABNY-UHFFFAOYSA-N,3.255843147
TOX-60337,5362272,4-amino-2-(5-nitrofuran-2-yl)benzohydrazide,NNC(=O)c1ccc(N)cc1-c1ccc([N+](=O)[O-])o1,NNC(=O)c1ccc(N)cc1-c1ccc([N+](=O)[O-])o1,NEOLWSHTDCFHKS-UHFFFAOYSA-N,3.257306092
TOX-1794,2471,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,3.260575783
TOX-22364,4855,"8-ethyl-5-oxo-2-pyrrolidin-1-ylpyrido[2,3-d]pyrimidine-6-carboxylic acid",CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,RCIMBBZXSXFZBV-UHFFFAOYSA-N,3.2611981
TOX-42901,115571,"2,4-diethyl-1-methyl-7,9-diazaspiro[4.5]decane-6,8,10-trione",CCC1CC(CC)C2(C(=O)NC(=O)NC2=O)C1C,CCC1CC(CC)C2(C(=O)NC(=O)NC2=O)C1C,SZSDGEOBUAVKAQ-UHFFFAOYSA-N,3.265220781
TOX-33902,68669,"6-N-[bis(aziridin-1-yl)phosphoryl]-2-N,2-N,7-trimethylpurine-2,6-diamine",CN(C)c1nc(=NP(=O)(N2CC2)N2CC2)c2c(ncn2C)[nH]1,CN(C)c1nc(=NP(=O)(N2CC2)N2CC2)c2c(ncn2C)[nH]1,KAEVHZSIYLATMK-UHFFFAOYSA-N,3.265239774
TOX-69834,4442,"(1-methylindol-3-yl)-(4,5,6,7-tetrahydro-3H-benzimidazol-5-yl)methanone",Cn1cc(C(=O)C2CCc3nc[nH]c3C2)c2ccccc21,Cn1cc(C(=O)C2CCc3nc[nH]c3C2)c2ccccc21,NTHPAPBPFQJABD-UHFFFAOYSA-N,3.267160846
TOX-13957,20393,2-(2-ethylhexoxycarbonyl)benzoic acid,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,DJDSLBVSSOQSLW-UHFFFAOYSA-N,3.268496846
TOX-2018,3735,"2-[(3-amino-2,4,6-triiodophenyl)methyl]butanoic acid",CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,OIRFJRBSRORBCM-UHFFFAOYSA-N,3.272437849
